93546851; 47 17 3 1 9; 8 9; 25-2-2019
80155452; 22 42 48 30 20; 7 1; 1-10-1958
13962353; 1 3 35 19 10; 2 6; 16-10-1959
77626585; 34 35 18 17 10; 6 1; 23-2-1902
05361401; 7 27 25 4 31; 1 4; 13-6-2002
96887218; 41 23 36 2 11; 2 8; 18-1-1953
78402886; 13 1 47 45 25; 4 10; 26-5-2009
38692079; 32 24 19 25 35; 9 7; 18-11-1987
65507621; 21 15 46 31 45; 10 1; 28-7-1999
63817066; 46 20 2 27 33; 4 8; 16-6-2003
01257385; 41 17 26 13 44; 8 2; 25-6-1974
86192553; 44 1 27 29 47; 5 9; 7-2-1966
53343180; 1 47 13 12 43; 2 9; 3-4-1947
08204345; 44 5 4 10 38; 1 8; 20-10-1934
26917068; 4 20 18 44 10; 1 2; 22-6-2005
47358061; 4 26 43 7 46; 7 10; 11-7-2011
21693346; 36 18 14 9 2; 7 4; 22-1-1974
87088446; 26 32 21 39 35; 10 9; 26-1-1910
74164095; 23 2 43 17 7; 1 9; 18-9-1991
69529856; 6 1 14 45 30; 9 6; 5-12-1988
64468386; 39 45 31 10 2; 1 2; 28-8-2021
77095795; 1 24 23 40 8; 5 2; 30-9-1908
76185903; 7 11 49 5 28; 5 2; 12-3-1997
85465645; 36 27 33 28 11; 3 1; 8-11-1999
88026599; 18 44 22 3 36; 7 5; 13-12-2011
42658443; 20 34 19 24 1; 3 8; 10-3-1977
49887178; 21 43 8 37 49; 8 9; 20-3-1995
69940836; 27 48 7 44 40; 4 8; 3-2-1965
62957075; 28 12 4 44 27; 2 10; 20-6-2015
48780060; 13 15 33 39 46; 10 5; 24-11-1908
16967128; 22 4 43 33 49; 10 1; 29-8-1947
31836023; 43 38 6 9 48; 10 6; 6-8-1942
84704973; 22 31 34 48 38; 1 5; 23-9-1952
58916241; 37 35 28 2 43; 2 9; 15-8-1918
99803256; 41 21 5 18 30; 8 3; 25-1-1975
76775194; 2 30 47 42 31; 9 8; 27-5-1942
43393679; 39 29 13 8 41; 3 5; 26-3-1910
13862474; 12 2 39 33 14; 5 9; 2-8-1959
73411587; 29 7 32 47 41; 1 2; 30-12-2011
16968736; 7 15 40 20 13; 3 7; 16-3-2016
26090042; 25 46 2 31 18; 2 6; 5-10-1937
53050456; 26 20 7 32 5; 9 6; 30-7-1950
10673534; 20 36 43 44 5; 3 8; 22-10-1973
08522706; 6 43 29 13 20; 5 8; 6-4-1986
14837052; 2 13 45 8 10; 4 8; 13-12-1955
83713836; 43 20 4 34 12; 5 3; 22-5-1982
34974792; 10 28 30 48 2; 7 2; 14-4-2021
48200581; 46 45 6 48 16; 8 10; 13-12-2012
29841800; 22 34 35 8 27; 7 8; 28-3-1965
43094567; 1 7 23 22 33; 3 6; 1-2-2020
70895036; 29 3 47 33 20; 7 2; 5-3-1954
19700452; 31 26 11 33 37; 5 4; 7-1-1913
91106053; 42 11 46 36 24; 8 1; 13-4-1972
97234772; 39 44 25 15 45; 2 1; 18-12-1934
15416399; 6 49 23 46 48; 2 3; 2-4-1984
75590850; 20 19 39 22 24; 8 3; 14-4-1988
71608904; 29 40 31 12 30; 7 8; 19-6-1940
17250148; 30 14 9 47 45; 9 8; 15-6-1985
28105505; 37 40 32 12 9; 5 8; 30-1-1999
14404988; 8 33 14 47 22; 5 3; 26-9-1933
62287811; 48 47 3 14 28; 7 3; 27-8-1982
89055967; 25 3 2 23 20; 5 1; 30-3-1930
45571363; 8 12 7 23 6; 1 5; 25-8-1905
14345807; 10 8 46 24 44; 2 1; 30-8-1901
76137227; 20 12 47 24 2; 1 3; 2-5-1979
27578324; 47 15 9 31 42; 5 2; 24-8-1994
51077858; 48 35 15 14 45; 1 2; 28-11-2005
04059911; 21 8 47 31 37; 7 10; 9-10-1911
49569407; 24 7 29 6 23; 4 5; 29-4-1960
11900231; 17 30 46 27 8; 2 9; 15-11-1963
41083402; 8 44 17 49 26; 8 4; 30-6-1938
12179120; 18 14 17 45 33; 5 7; 3-12-1970
18164491; 19 7 15 17 6; 8 1; 5-11-1949
21921583; 42 34 9 14 23; 7 3; 4-12-2011
12465404; 22 14 4 31 45; 4 7; 8-2-1968
31147217; 19 20 8 18 16; 6 7; 29-10-1983
32728993; 28 15 39 41 44; 3 8; 4-9-1995
59696158; 1 3 27 38 9; 7 2; 22-8-1998
98309559; 4 15 46 7 24; 5 6; 1-2-1931
45189903; 2 36 9 20 44; 7 3; 27-12-2020
27269300; 10 31 7 20 11; 2 7; 29-6-1945
04698765; 22 19 18 42 47; 1 9; 17-10-1928
43532846; 24 15 43 42 19; 7 1; 8-3-1944
68225966; 40 39 26 45 20; 8 6; 26-9-1987
44275763; 31 2 43 32 27; 7 9; 28-12-1914
68751162; 20 19 49 24 1; 4 7; 14-9-1913
97832414; 46 38 47 34 22; 7 1; 23-11-1976
12601890; 30 44 38 18 6; 2 5; 13-3-1926
76728736; 22 30 33 5 42; 2 3; 18-1-1969
30846332; 34 14 13 48 45; 7 4; 20-4-2014
78546975; 28 4 45 18 8; 9 10; 2-5-1992
02832400; 23 9 19 3 4; 5 2; 13-12-1905
63484047; 49 31 21 22 17; 1 5; 29-9-1963
11286106; 15 40 6 27 13; 4 5; 27-10-1958
09646205; 49 25 42 9 38; 8 7; 7-12-1971
21261196; 39 6 11 17 5; 4 9; 22-10-1970
78730370; 19 7 12 49 32; 5 3; 24-8-1958
25312961; 48 30 44 43 2; 9 2; 1-2-1955
82699282; 35 38 8 3 28; 4 3; 9-8-1904
80024994; 42 49 35 39 43; 3 6; 25-5-1984
33318793; 13 49 16 9 11; 9 10; 8-9-1943
93919897; 30 2 36 39 16; 3 1; 24-12-1980
67131147; 14 28 18 32 33; 3 2; 2-7-1952
57502199; 19 45 39 15 40; 7 3; 24-1-2008
73237139; 3 24 20 39 12; 3 2; 19-6-1916
67894160; 44 42 41 15 37; 1 2; 8-8-1957
02777104; 46 35 24 15 19; 9 3; 24-12-1988
87747871; 24 2 18 26 10; 4 9; 2-10-2005
49057360; 44 41 11 19 9; 2 9; 12-2-1939
96985581; 25 1 24 13 3; 4 1; 18-2-1918
72136632; 10 24 31 28 17; 2 8; 15-8-1944
91715312; 42 39 10 41 15; 7 2; 7-4-1908
82168431; 37 8 38 41 29; 7 4; 16-2-1958
45176855; 26 29 47 3 30; 4 9; 14-1-1910
75137840; 24 48 23 32 29; 7 4; 1-9-1919
73636153; 28 23 7 26 39; 9 5; 28-12-1985
98490939; 12 8 42 18 29; 2 3; 17-11-1910
96386388; 1 22 47 39 45; 6 3; 28-3-2005
17370626; 29 27 17 7 40; 5 9; 24-3-2021
07612522; 10 31 25 20 21; 2 3; 11-12-1903
33034114; 1 14 45 30 25; 1 2; 8-5-1911
22539819; 33 41 21 23 35; 3 9; 1-5-1924
10298056; 6 45 12 4 2; 2 5; 1-2-2009
71574124; 22 16 3 20 47; 1 5; 20-3-1927
48429833; 5 22 44 31 49; 6 2; 6-7-2015
52186157; 24 20 35 27 4; 8 4; 13-11-1914
26703886; 31 35 45 5 16; 8 1; 29-7-1999
02577737; 39 41 12 1 14; 3 7; 30-5-1954
22170942; 34 4 24 14 41; 1 3; 18-9-1951
69910884; 6 44 41 12 38; 3 4; 13-10-1922
43910321; 44 29 47 30 18; 10 4; 6-9-1960
47944761; 42 37 21 34 43; 8 6; 1-7-1910
10746353; 21 42 16 28 15; 2 5; 25-7-1921
99533461; 13 2 9 7 6; 8 3; 21-12-1939
13305468; 6 17 15 35 46; 4 9; 12-2-2004
23379480; 47 1 29 12 40; 9 1; 13-9-1907
43173177; 33 37 7 40 8; 7 6; 18-1-2015
27167475; 33 25 6 5 20; 3 6; 6-2-1992
64719721; 5 37 33 29 44; 4 1; 21-12-1937
00900935; 15 33 23 4 2; 3 7; 28-11-1991
49568977; 12 48 32 28 21; 2 4; 10-2-1956
31684907; 11 17 10 41 13; 2 4; 20-12-1925
49143615; 15 32 44 35 47; 6 3; 28-2-1979
91016426; 37 42 18 24 15; 10 8; 10-6-1984
31580079; 33 26 7 46 16; 10 4; 12-3-1900
46895363; 5 25 8 27 32; 5 2; 13-2-1936
84284081; 25 44 23 26 22; 1 7; 10-9-1953
49204735; 6 42 30 34 18; 3 2; 13-9-1975
59165108; 45 49 4 29 43; 2 10; 24-6-1991
19590055; 1 43 10 22 9; 8 5; 13-4-1981
62520733; 6 21 30 3 29; 4 2; 3-7-1914
89704496; 37 26 35 39 10; 2 4; 14-8-1936
98693045; 7 14 5 37 2; 6 2; 2-12-1994
16663327; 28 14 11 27 1; 8 9; 3-7-1952
75404600; 8 5 35 43 30; 3 2; 29-5-1933
75488260; 24 43 7 38 35; 8 4; 15-10-1993
79397200; 37 17 40 32 13; 6 2; 11-2-1934
39721561; 5 25 49 31 35; 5 1; 20-10-2013
17231393; 20 8 42 12 32; 5 1; 1-11-1979
66508195; 24 3 26 6 47; 4 3; 6-3-1981
14534984; 22 32 10 17 37; 7 8; 29-8-1985
40955259; 19 5 16 37 18; 9 3; 30-6-1933
95107758; 41 4 25 42 20; 8 9; 11-5-1923
86698954; 29 39 48 46 44; 10 6; 13-12-2020
43138395; 49 10 13 32 14; 10 9; 13-5-1988
51034187; 19 17 45 40 23; 10 3; 20-8-1914
18930945; 30 43 22 46 21; 7 5; 12-9-1998
20159502; 10 31 20 9 27; 7 5; 4-8-1999
44496119; 31 1 26 22 34; 1 8; 27-6-1926
79209486; 23 18 40 26 10; 9 8; 6-9-1953
51813841; 4 20 27 14 19; 2 10; 19-12-1935
44348304; 40 45 11 36 23; 9 7; 26-1-1943
77967544; 21 38 16 25 23; 7 3; 18-7-1962
20179299; 29 34 23 15 19; 1 2; 28-8-1925
84369803; 37 45 14 5 26; 3 10; 30-9-1966
25216436; 32 45 33 4 3; 7 8; 3-9-1944
56214558; 23 1 47 13 30; 4 10; 16-4-2020
46578402; 46 1 36 21 26; 2 6; 17-6-1955
72221802; 29 42 3 11 48; 4 9; 4-1-2006
55398661; 12 47 39 21 2; 9 7; 14-10-1926
57856707; 1 39 36 29 13; 2 10; 30-4-1919
25321695; 48 10 42 6 49; 7 2; 13-12-1975
24906634; 26 36 13 3 41; 3 8; 27-3-1956
41692348; 14 32 28 19 44; 4 5; 11-7-1963
44026083; 3 38 36 37 45; 1 5; 18-4-1930
16984967; 19 7 8 49 36; 8 6; 17-12-1977
87163430; 1 5 25 39 4; 9 1; 18-3-1935
89496468; 17 42 25 15 36; 4 2; 13-5-1903
79158986; 5 13 32 34 12; 3 2; 1-2-1995
08598369; 42 40 10 5 41; 8 1; 14-8-1978
81786531; 46 38 17 39 1; 2 3; 30-10-1924
14353440; 31 27 34 3 6; 8 9; 21-7-2018
63783299; 16 39 25 35 30; 7 8; 30-12-1913
20246317; 22 4 40 24 46; 3 8; 9-5-1975
53626140; 18 13 37 10 31; 3 4; 24-10-1926
77858257; 44 30 37 24 22; 10 3; 4-11-1968
09949272; 35 48 44 15 9; 5 8; 31-12-1948
03354723; 48 42 15 21 4; 7 4; 3-2-1952
01771440; 18 40 35 5 19; 8 4; 5-2-1971
85484696; 30 1 29 25 47; 8 9; 15-12-1927
98388765; 35 11 46 48 42; 5 9; 24-10-1909
36381365; 3 18 29 34 46; 1 10; 29-4-1984
64434526; 32 33 22 46 26; 9 3; 9-5-1960
53813801; 47 13 40 28 6; 2 9; 10-11-1916
18636732; 26 29 16 12 19; 7 5; 22-7-1971
45220835; 8 48 17 42 2; 9 4; 25-10-1926
10244205; 15 37 19 23 7; 10 6; 18-2-1975
26376427; 46 1 31 24 5; 4 10; 23-12-1926
90389460; 17 28 14 6 8; 5 4; 9-11-1982
65244634; 36 8 12 19 39; 9 5; 22-5-1968
22036413; 49 40 27 26 16; 5 6; 8-1-1916
47773126; 21 28 7 39 19; 4 5; 6-4-1990
27650414; 37 32 31 19 9; 3 9; 3-12-1912
86530803; 20 16 4 32 35; 4 10; 29-7-1914
52260117; 49 45 3 8 34; 3 1; 10-11-1980
56243296; 43 37 14 16 26; 2 7; 13-4-1957
92959184; 22 10 16 11 42; 10 6; 11-6-1924
71737038; 48 44 1 23 37; 6 4; 25-9-1970
03540846; 39 30 40 26 11; 6 1; 18-5-1952
40719049; 21 28 9 20 5; 3 8; 21-6-1967
79181707; 34 24 9 16 5; 4 9; 4-9-1901
58325268; 47 21 37 38 18; 2 5; 21-4-2001
33621981; 13 44 20 45 38; 8 7; 7-2-1953
56786330; 49 42 34 48 22; 2 3; 13-9-1963
52370559; 38 44 3 43 2; 8 9; 29-12-1932
93445750; 30 26 34 20 40; 3 6; 20-1-1943
70434865; 21 39 40 46 45; 5 10; 2-6-1970
59285846; 36 34 21 41 32; 9 8; 11-4-1981
75411718; 48 20 16 49 22; 2 10; 17-12-1909
74781423; 16 2 6 30 17; 3 4; 19-3-2021
38084824; 12 46 22 14 1; 6 3; 5-8-1993
01763113; 23 28 1 38 8; 1 9; 23-3-1967
88838615; 34 3 9 40 14; 6 1; 11-4-1978
35659265; 8 23 37 30 20; 4 2; 26-9-1988
74404113; 18 35 43 37 13; 1 8; 26-11-1971
46613666; 46 26 3 22 49; 6 9; 27-4-1955
67472690; 31 7 39 18 33; 4 7; 6-9-1947
37443134; 46 37 17 21 33; 7 8; 9-7-2005
46409652; 4 6 18 19 46; 10 9; 10-2-1907
36704107; 31 13 33 16 4; 4 6; 23-6-1994
65531598; 23 33 34 9 13; 6 7; 18-3-1955
38252997; 48 17 27 34 23; 7 4; 19-10-1996
40476299; 42 15 9 11 23; 2 6; 23-6-1914
27971336; 49 17 5 21 38; 10 4; 4-4-1932
35068446; 34 40 2 22 38; 4 3; 1-3-1998
66423922; 42 14 26 27 47; 10 5; 28-5-1968
18487759; 48 29 22 39 42; 2 9; 5-10-1954
43046959; 12 37 22 21 36; 8 5; 3-1-1971
94786414; 20 11 34 15 12; 5 4; 13-6-1988
50901489; 37 15 9 47 44; 9 4; 18-11-1981
37228379; 40 48 1 23 19; 6 1; 17-3-1983
40748856; 25 21 26 22 6; 2 7; 30-11-2014
06500111; 18 31 46 45 28; 8 10; 23-6-1998
25573370; 44 20 28 39 24; 9 7; 17-12-1930
80670077; 16 43 48 17 23; 8 3; 31-10-1977
17093975; 6 17 2 39 48; 7 9; 21-8-1967
48053260; 2 41 45 25 4; 9 6; 17-9-1974
55311667; 29 6 33 40 21; 5 9; 29-11-1985
62983156; 4 32 33 14 21; 1 9; 25-10-1981
47556062; 41 10 15 4 33; 5 10; 21-4-1995
32280964; 25 19 34 33 17; 8 6; 4-4-2004
35042530; 41 36 44 30 13; 10 7; 4-2-1906
10947288; 14 37 26 3 5; 3 1; 5-7-1921
18909451; 32 2 5 13 31; 7 9; 9-10-1981
14571339; 39 8 31 12 4; 5 8; 11-6-1991
61623965; 14 34 2 39 16; 3 4; 28-9-1961
04407261; 24 42 13 10 47; 10 3; 2-2-1963
76345845; 45 49 3 7 6; 1 2; 9-8-1969
05582335; 30 16 2 24 15; 2 3; 7-7-1971
10963140; 37 15 4 35 48; 1 7; 10-5-1989
63653196; 25 31 46 7 39; 10 1; 15-1-1972
88389402; 2 39 9 49 27; 1 3; 27-10-2016
50184889; 31 49 36 24 21; 3 4; 28-9-1930
62499610; 32 30 42 22 3; 2 10; 31-10-1952
17931838; 7 1 34 49 6; 8 4; 29-12-1931
46865423; 13 32 14 43 49; 1 2; 30-8-2010
01637482; 20 23 5 18 45; 5 7; 11-6-1927
90514373; 13 41 38 23 16; 6 3; 7-12-1904
06015482; 38 35 28 19 34; 1 2; 4-6-1936
77891642; 7 21 12 2 10; 8 6; 7-4-1974
34760698; 40 39 1 12 20; 8 1; 26-10-2015
04961488; 45 21 41 46 14; 9 3; 16-5-1959
21431646; 1 14 8 19 13; 1 2; 14-8-1907
81556812; 31 35 44 40 26; 10 5; 3-10-2003
50928023; 46 41 25 44 26; 8 3; 19-3-2005
95882151; 30 43 44 36 2; 9 1; 16-3-1956
08561458; 27 19 17 9 4; 5 6; 4-1-1948
54665823; 34 42 11 28 5; 2 4; 26-6-1935
68938884; 37 12 1 5 42; 5 2; 2-4-1933
06155620; 18 34 35 46 31; 8 1; 5-10-1934
91990498; 24 39 28 35 5; 2 9; 17-2-1901
57112598; 48 41 26 10 19; 8 6; 23-8-1991
71574474; 49 23 46 3 9; 8 2; 5-3-1935
65697026; 35 37 49 24 29; 10 4; 3-4-1979
63118844; 35 13 36 23 34; 1 6; 20-5-1926
70099166; 11 14 10 3 28; 4 6; 11-1-1980
66197657; 11 1 22 21 26; 10 2; 11-6-1993
69550380; 24 1 22 38 14; 5 7; 8-7-1901
29969136; 7 34 29 27 25; 2 6; 28-2-2015
24399044; 4 15 2 3 5; 2 3; 22-8-1980
46085707; 14 25 44 36 30; 7 1; 2-3-1938
08542953; 3 32 11 36 20; 3 7; 1-1-1921
95780757; 37 27 20 34 21; 3 2; 24-8-1903
62409351; 22 39 13 38 1; 1 9; 1-11-1978
49086067; 41 13 31 25 27; 3 10; 12-1-1971
20285421; 9 45 2 6 21; 8 4; 29-8-1914
37157712; 13 3 12 20 42; 2 8; 9-1-1997
07516738; 24 14 8 19 30; 4 1; 9-7-1911
38812261; 46 41 19 44 42; 7 6; 2-10-1968
54662018; 23 34 40 29 6; 10 7; 24-7-1911
44346484; 17 7 1 30 24; 1 4; 8-8-1988
58675947; 6 42 17 36 4; 7 1; 16-10-2004
12548171; 44 35 2 38 41; 7 8; 22-9-1916
12002196; 23 5 15 6 40; 5 10; 26-4-1995
07035544; 34 49 39 13 7; 1 10; 7-9-2013
41483474; 37 27 34 30 17; 6 8; 6-8-1941
29955315; 25 21 28 29 4; 4 8; 23-5-1930
50347783; 21 33 35 30 4; 4 3; 2-7-1977
34752847; 11 28 8 49 38; 4 6; 7-6-1914
40166196; 44 38 23 32 6; 4 10; 27-7-2010
67755443; 36 23 17 5 29; 8 2; 22-11-1930
70827845; 3 30 31 49 32; 5 1; 28-8-1932
90808479; 40 10 33 22 29; 3 6; 21-5-2017
00541525; 27 17 25 42 36; 4 10; 18-5-1936
61695805; 48 9 40 30 36; 4 3; 26-7-1984
40551583; 9 23 25 35 48; 10 9; 22-7-2004
15829751; 4 30 26 10 47; 5 4; 24-6-1924
06888782; 7 13 32 47 8; 9 4; 28-12-1992
19908591; 47 16 26 4 45; 6 5; 24-8-1960
79975371; 9 1 8 29 4; 10 7; 2-6-1986
07222229; 16 20 7 48 5; 7 9; 28-9-1905
01354634; 27 49 33 39 7; 2 6; 3-8-2012
87195945; 19 46 21 30 42; 5 7; 25-2-1953
